split_id,tree,depth,direction,message_type,bytes,count
2,8,3,ShareholderToAggregator,Share,12512,2
2,8,3,AggregatorBroadcast,SplitDecision,36480,456
2,8,3,ShareholderToAggregator,Share,12512,2
2,8,3,AggregatorBroadcast,SplitDecision,36480,456
2,8,3,ShareholderToAggregator,Share,12512,2
2,8,4,ClientToShareholder,CommittedGradientShare,8634816,1368
2,8,4,ShareholderToAggregator,Share,12512,2
2,8,4,ShareholderToAggregator,Share,12512,2
2,8,4,ShareholderToAggregator,Share,12512,2
2,8,4,ShareholderToAggregator,Share,12512,2
2,8,4,ShareholderToAggregator,Share,12512,2
2,8,4,AggregatorBroadcast,SplitDecision,36480,456
2,8,4,ShareholderToAggregator,Share,12512,2
2,8,4,AggregatorBroadcast,SplitDecision,36480,456
2,9,0,ClientToShareholder,CommittedGradientShare,8634816,1368
2,9,0,ShareholderToAggregator,Share,12512,2
2,9,0,AggregatorBroadcast,SplitDecision,36480,456
2,9,1,ClientToShareholder,CommittedGradientShare,8634816,1368
2,9,1,ShareholderToAggregator,Share,12512,2
2,9,1,AggregatorBroadcast,SplitDecision,36480,456
2,9,1,ShareholderToAggregator,Share,12512,2
2,9,1,AggregatorBroadcast,SplitDecision,36480,456
2,9,2,ClientToShareholder,CommittedGradientShare,8634816,1368
2,9,2,ShareholderToAggregator,Share,12512,2
2,9,2,AggregatorBroadcast,SplitDecision,36480,456
2,9,2,ShareholderToAggregator,Share,12512,2
2,9,2,AggregatorBroadcast,SplitDecision,36480,456
2,9,2,ShareholderToAggregator,Share,12512,2
2,9,2,AggregatorBroadcast,SplitDecision,36480,456
2,9,3,ClientToShareholder,CommittedGradientShare,8634816,1368
2,9,3,ShareholderToAggregator,Share,12512,2
2,9,3,ShareholderToAggregator,Share,12512,2
2,9,3,AggregatorBroadcast,SplitDecision,36480,456
2,9,3,ShareholderToAggregator,Share,12512,2
2,9,3,AggregatorBroadcast,SplitDecision,36480,456
2,9,3,ShareholderToAggregator,Share,12512,2
2,9,3,AggregatorBroadcast,SplitDecision,36480,456
2,9,3,ShareholderToAggregator,Share,12512,2
2,9,3,AggregatorBroadcast,SplitDecision,36480,456
2,9,4,ClientToShareholder,CommittedGradientShare,8634816,1368
2,9,4,ShareholderToAggregator,Share,12512,2
2,9,4,ShareholderToAggregator,Share,12512,2
2,9,4,ShareholderToAggregator,Share,12512,2
2,9,4,ShareholderToAggregator,Share,12512,2
2,9,4,AggregatorBroadcast,SplitDecision,36480,456
2,9,4,ShareholderToAggregator,Share,12512,2
2,9,4,ShareholderToAggregator,Share,12512,2
2,9,4,AggregatorBroadcast,SplitDecision,36480,456
2,9,4,ShareholderToAggregator,Share,12512,2
2,10,0,ClientToShareholder,CommittedGradientShare,8634816,1368
2,10,0,ShareholderToAggregator,Share,12512,2
2,10,0,AggregatorBroadcast,SplitDecision,36480,456
2,10,1,ClientToShareholder,CommittedGradientShare,8634816,1368
2,10,1,ShareholderToAggregator,Share,12512,2
2,10,1,AggregatorBroadcast,SplitDecision,36480,456
2,10,1,ShareholderToAggregator,Share,12512,2
2,10,1,AggregatorBroadcast,SplitDecision,36480,456
2,10,2,ClientToShareholder,CommittedGradientShare,8634816,1368
2,10,2,ShareholderToAggregator,Share,12512,2
2,10,2,AggregatorBroadcast,SplitDecision,36480,456
2,10,2,ShareholderToAggregator,Share,12512,2
2,10,2,AggregatorBroadcast,SplitDecision,36480,456
2,10,2,ShareholderToAggregator,Share,12512,2
2,10,2,AggregatorBroadcast,SplitDecision,36480,456
2,10,2,ShareholderToAggregator,Share,12512,2
2,10,3,ClientToShareholder,CommittedGradientShare,8634816,1368
2,10,3,ShareholderToAggregator,Share,12512,2
2,10,3,ShareholderToAggregator,Share,12512,2
2,10,3,ShareholderToAggregator,Share,12512,2
2,10,3,AggregatorBroadcast,SplitDecision,36480,456
2,10,3,ShareholderToAggregator,Share,12512,2
2,10,3,ShareholderToAggregator,Share,12512,2
2,10,3,AggregatorBroadcast,SplitDecision,36480,456
2,10,3,ShareholderToAggregator,Share,12512,2
2,10,3,AggregatorBroadcast,SplitDecision,36480,456
2,10,4,ClientToShareholder,CommittedGradientShare,8634816,1368
2,10,4,ShareholderToAggregator,Share,12512,2
2,10,4,ShareholderToAggregator,Share,12512,2
2,10,4,ShareholderToAggregator,Share,12512,2
2,10,4,ShareholderToAggregator,Share,12512,2
2,10,4,ShareholderToAggregator,Share,12512,2
2,10,4,ShareholderToAggregator,Share,12512,2
2,10,4,AggregatorBroadcast,SplitDecision,36480,456
2,11,0,ClientToShareholder,CommittedGradientShare,8634816,1368
2,11,0,ShareholderToAggregator,Share,12512,2
2,11,0,AggregatorBroadcast,SplitDecision,36480,456
2,11,1,ClientToShareholder,CommittedGradientShare,8634816,1368
2,11,1,ShareholderToAggregator,Share,12512,2
2,11,1,AggregatorBroadcast,SplitDecision,36480,456
2,11,1,ShareholderToAggregator,Share,12512,2
2,11,1,AggregatorBroadcast,SplitDecision,36480,456
2,11,2,ClientToShareholder,CommittedGradientShare,8634816,1368
2,11,2,ShareholderToAggregator,Share,12512,2
2,11,2,ShareholderToAggregator,Share,12512,2
2,11,2,ShareholderToAggregator,Share,12512,2
2,11,2,ShareholderToAggregator,Share,12512,2
2,11,2,AggregatorBroadcast,SplitDecision,36480,456
2,11,3,ClientToShareholder,CommittedGradientShare,8634816,1368
2,11,3,ShareholderToAggregator,Share,12512,2
2,11,3,ShareholderToAggregator,Share,12512,2
2,11,3,ShareholderToAggregator,Share,12512,2
2,11,3,ShareholderToAggregator,Share,12512,2
2,11,3,AggregatorBroadcast,SplitDecision,36480,456
2,11,3,ShareholderToAggregator,Share,12512,2
2,11,3,AggregatorBroadcast,SplitDecision,36480,456
2,11,4,ClientToShareholder,CommittedGradientShare,8634816,1368
2,11,4,ShareholderToAggregator,Share,12512,2
2,11,4,ShareholderToAggregator,Share,12512,2
2,11,4,ShareholderToAggregator,Share,12512,2
2,11,4,ShareholderToAggregator,Share,12512,2
2,11,4,ShareholderToAggregator,Share,12512,2
2,11,4,AggregatorBroadcast,SplitDecision,36480,456
2,12,0,ClientToShareholder,CommittedGradientShare,8634816,1368
2,12,0,ShareholderToAggregator,Share,12512,2
2,12,0,AggregatorBroadcast,SplitDecision,36480,456
2,12,1,ClientToShareholder,CommittedGradientShare,8634816,1368
2,12,1,ShareholderToAggregator,Share,12512,2
2,12,1,AggregatorBroadcast,SplitDecision,36480,456
2,12,1,ShareholderToAggregator,Share,12512,2
2,12,1,AggregatorBroadcast,SplitDecision,36480,456
2,12,2,ClientToShareholder,CommittedGradientShare,8634816,1368
2,12,2,ShareholderToAggregator,Share,12512,2
2,12,2,AggregatorBroadcast,SplitDecision,36480,456
2,12,2,ShareholderToAggregator,Share,12512,2
2,12,2,AggregatorBroadcast,SplitDecision,36480,456
2,12,2,ShareholderToAggregator,Share,12512,2
2,12,2,AggregatorBroadcast,SplitDecision,36480,456
2,12,2,ShareholderToAggregator,Share,12512,2
2,12,2,AggregatorBroadcast,SplitDecision,36480,456
2,12,3,ClientToShareholder,CommittedGradientShare,8634816,1368
2,12,3,ShareholderToAggregator,Share,12512,2
2,12,3,ShareholderToAggregator,Share,12512,2
2,12,3,AggregatorBroadcast,SplitDecision,36480,456
2,12,3,ShareholderToAggregator,Share,12512,2
2,12,3,AggregatorBroadcast,SplitDecision,36480,456
2,12,3,ShareholderToAggregator,Share,12512,2
2,12,3,ShareholderToAggregator,Share,12512,2
2,12,4,ClientToShareholder,CommittedGradientShare,8634816,1368
2,12,4,ShareholderToAggregator,Share,12512,2
2,12,4,ShareholderToAggregator,Share,12512,2
2,12,4,ShareholderToAggregator,Share,12512,2
2,12,4,ShareholderToAggregator,Share,12512,2
2,12,4,ShareholderToAggregator,Share,12512,2
2,12,4,AggregatorBroadcast,SplitDecision,36480,456
2,12,4,ShareholderToAggregator,Share,12512,2
2,12,4,ShareholderToAggregator,Share,12512,2
2,13,0,ClientToShareholder,CommittedGradientShare,8634816,1368
2,13,0,ShareholderToAggregator,Share,12512,2
2,13,0,AggregatorBroadcast,SplitDecision,36480,456
2,13,1,ClientToShareholder,CommittedGradientShare,8634816,1368
2,13,1,ShareholderToAggregator,Share,12512,2
2,13,1,AggregatorBroadcast,SplitDecision,36480,456
2,13,1,ShareholderToAggregator,Share,12512,2
2,13,1,AggregatorBroadcast,SplitDecision,36480,456
2,13,2,ClientToShareholder,CommittedGradientShare,8634816,1368
2,13,2,ShareholderToAggregator,Share,12512,2
2,13,2,AggregatorBroadcast,SplitDecision,36480,456
2,13,2,ShareholderToAggregator,Share,12512,2
2,13,2,AggregatorBroadcast,SplitDecision,36480,456
2,13,2,ShareholderToAggregator,Share,12512,2
2,13,2,AggregatorBroadcast,SplitDecision,36480,456
2,13,2,ShareholderToAggregator,Share,12512,2
2,13,3,ClientToShareholder,CommittedGradientShare,8634816,1368
2,13,3,ShareholderToAggregator,Share,12512,2
2,13,3,ShareholderToAggregator,Share,12512,2
2,13,3,ShareholderToAggregator,Share,12512,2
2,13,3,ShareholderToAggregator,Share,12512,2
2,13,3,AggregatorBroadcast,SplitDecision,36480,456
2,13,3,ShareholderToAggregator,Share,12512,2
2,13,3,AggregatorBroadcast,SplitDecision,36480,456
2,13,4,ClientToShareholder,CommittedGradientShare,8634816,1368
2,13,4,ShareholderToAggregator,Share,12512,2
2,13,4,ShareholderToAggregator,Share,12512,2
2,13,4,ShareholderToAggregator,Share,12512,2
2,13,4,ShareholderToAggregator,Share,12512,2
2,13,4,ShareholderToAggregator,Share,12512,2
2,14,0,ClientToShareholder,CommittedGradientShare,8634816,1368
2,14,0,ShareholderToAggregator,Share,12512,2
2,14,0,AggregatorBroadcast,SplitDecision,36480,456
2,14,1,ClientToShareholder,CommittedGradientShare,8634816,1368
2,14,1,ShareholderToAggregator,Share,12512,2
2,14,1,AggregatorBroadcast,SplitDecision,36480,456
2,14,1,ShareholderToAggregator,Share,12512,2
2,14,1,AggregatorBroadcast,SplitDecision,36480,456
2,14,2,ClientToShareholder,CommittedGradientShare,8634816,1368
2,14,2,ShareholderToAggregator,Share,12512,2
2,14,2,ShareholderToAggregator,Share,12512,2
2,14,2,ShareholderToAggregator,Share,12512,2
2,14,2,ShareholderToAggregator,Share,12512,2
2,14,2,AggregatorBroadcast,SplitDecision,36480,456
2,14,3,ClientToShareholder,CommittedGradientShare,8634816,1368
2,14,3,ShareholderToAggregator,Share,12512,2
2,14,3,ShareholderToAggregator,Share,12512,2
2,14,3,ShareholderToAggregator,Share,12512,2
2,14,3,ShareholderToAggregator,Share,12512,2
2,14,3,AggregatorBroadcast,SplitDecision,36480,456
2,14,3,ShareholderToAggregator,Share,12512,2
2,14,3,AggregatorBroadcast,SplitDecision,36480,456
2,14,4,ClientToShareholder,CommittedGradientShare,8634816,1368
2,14,4,ShareholderToAggregator,Share,12512,2
2,14,4,ShareholderToAggregator,Share,12512,2
2,14,4,ShareholderToAggregator,Share,12512,2
2,14,4,ShareholderToAggregator,Share,12512,2
2,14,4,ShareholderToAggregator,Share,12512,2
2,14,4,ShareholderToAggregator,Share,12512,2
2,14,4,ShareholderToAggregator,Share,12512,2
3,0,0,ClientToShareholder,CommittedStatsShare,744192,1368
3,0,0,ShareholderToAggregator,Share,1024,2
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,AggregatorBroadcast,BinConfiguration,54720,456
3,0,0,ClientToShareholder,CommittedGradientShare,8634816,1368
3,0,0,ShareholderToAggregator,Share,12512,2
3,0,0,AggregatorBroadcast,SplitDecision,36480,456
3,0,1,ClientToShareholder,CommittedGradientShare,8634816,1368
3,0,1,ShareholderToAggregator,Share,12512,2
3,0,1,AggregatorBroadcast,SplitDecision,36480,456
3,0,1,ShareholderToAggregator,Share,12512,2
3,0,1,AggregatorBroadcast,SplitDecision,36480,456
3,0,2,ClientToShareholder,CommittedGradientShare,8634816,1368
3,0,2,ShareholderToAggregator,Share,12512,2
3,0,2,AggregatorBroadcast,SplitDecision,36480,456
3,0,2,ShareholderToAggregator,Share,12512,2
3,0,2,AggregatorBroadcast,SplitDecision,36480,456
3,0,2,ShareholderToAggregator,Share,12512,2
3,0,2,AggregatorBroadcast,SplitDecision,36480,456
3,0,2,ShareholderToAggregator,Share,12512,2
3,0,2,AggregatorBroadcast,SplitDecision,36480,456
3,0,3,ClientToShareholder,CommittedGradientShare,8634816,1368
3,0,3,ShareholderToAggregator,Share,12512,2
3,0,3,AggregatorBroadcast,SplitDecision,36480,456
3,0,3,ShareholderToAggregator,Share,12512,2
3,0,3,ShareholderToAggregator,Share,12512,2
3,0,3,AggregatorBroadcast,SplitDecision,36480,456
3,0,4,ClientToShareholder,CommittedGradientShare,8634816,1368
3,0,4,ShareholderToAggregator,Share,12512,2
3,0,4,ShareholderToAggregator,Share,12512,2
3,0,4,ShareholderToAggregator,Share,12512,2
3,0,4,AggregatorBroadcast,SplitDecision,36480,456
3,0,4,ShareholderToAggregator,Share,12512,2
3,1,0,ClientToShareholder,CommittedGradientShare,8634816,1368
3,1,0,ShareholderToAggregator,Share,12512,2
3,1,0,AggregatorBroadcast,SplitDecision,36480,456
3,1,1,ClientToShareholder,CommittedGradientShare,8634816,1368
3,1,1,ShareholderToAggregator,Share,12512,2
3,1,1,AggregatorBroadcast,SplitDecision,36480,456
3,1,1,ShareholderToAggregator,Share,12512,2
3,1,1,AggregatorBroadcast,SplitDecision,36480,456
3,1,2,ClientToShareholder,CommittedGradientShare,8634816,1368
3,1,2,ShareholderToAggregator,Share,12512,2
3,1,2,AggregatorBroadcast,SplitDecision,36480,456
3,1,2,ShareholderToAggregator,Share,12512,2
3,1,2,AggregatorBroadcast,SplitDecision,36480,456
3,1,2,ShareholderToAggregator,Share,12512,2
3,1,2,AggregatorBroadcast,SplitDecision,36480,456
3,1,2,ShareholderToAggregator,Share,12512,2
3,1,2,AggregatorBroadcast,SplitDecision,36480,456
3,1,3,ClientToShareholder,CommittedGradientShare,8634816,1368
3,1,3,ShareholderToAggregator,Share,12512,2
3,1,3,AggregatorBroadcast,SplitDecision,36480,456
3,1,3,ShareholderToAggregator,Share,12512,2
3,1,3,ShareholderToAggregator,Share,12512,2
3,1,3,ShareholderToAggregator,Share,12512,2
3,1,3,AggregatorBroadcast,SplitDecision,36480,456
3,1,3,ShareholderToAggregator,Share,12512,2
3,1,3,AggregatorBroadcast,SplitDecision,36480,456
3,1,4,ClientToShareholder,CommittedGradientShare,8634816,1368
3,1,4,ShareholderToAggregator,Share,12512,2
3,1,4,ShareholderToAggregator,Share,12512,2
3,1,4,ShareholderToAggregator,Share,12512,2
3,1,4,ShareholderToAggregator,Share,12512,2
3,1,4,AggregatorBroadcast,SplitDecision,36480,456
3,1,4,ShareholderToAggregator,Share,12512,2
3,2,0,ClientToShareholder,CommittedGradientShare,8634816,1368
3,2,0,ShareholderToAggregator,Share,12512,2
3,2,0,AggregatorBroadcast,SplitDecision,36480,456
3,2,1,ClientToShareholder,CommittedGradientShare,8634816,1368
3,2,1,ShareholderToAggregator,Share,12512,2
3,2,1,AggregatorBroadcast,SplitDecision,36480,456
3,2,1,ShareholderToAggregator,Share,12512,2
3,2,1,AggregatorBroadcast,SplitDecision,36480,456
3,2,2,ClientToShareholder,CommittedGradientShare,8634816,1368
3,2,2,ShareholderToAggregator,Share,12512,2
3,2,2,AggregatorBroadcast,SplitDecision,36480,456
3,2,2,ShareholderToAggregator,Share,12512,2
3,2,2,AggregatorBroadcast,SplitDecision,36480,456
3,2,2,ShareholderToAggregator,Share,12512,2
3,2,2,AggregatorBroadcast,SplitDecision,36480,456
3,2,2,ShareholderToAggregator,Share,12512,2
3,2,2,AggregatorBroadcast,SplitDecision,36480,456
3,2,3,ClientToShareholder,CommittedGradientShare,8634816,1368
3,2,3,ShareholderToAggregator,Share,12512,2
3,2,3,AggregatorBroadcast,SplitDecision,36480,456
3,2,3,ShareholderToAggregator,Share,12512,2
3,2,3,ShareholderToAggregator,Share,12512,2
3,2,3,ShareholderToAggregator,Share,12512,2
3,2,3,AggregatorBroadcast,SplitDecision,36480,456
3,2,4,ClientToShareholder,CommittedGradientShare,8634816,1368
3,2,4,ShareholderToAggregator,Share,12512,2
3,2,4,ShareholderToAggregator,Share,12512,2
3,2,4,ShareholderToAggregator,Share,12512,2
3,2,4,ShareholderToAggregator,Share,12512,2
3,2,4,AggregatorBroadcast,SplitDecision,36480,456
3,2,4,ShareholderToAggregator,Share,12512,2
3,3,0,ClientToShareholder,CommittedGradientShare,8634816,1368
3,3,0,ShareholderToAggregator,Share,12512,2
3,3,0,AggregatorBroadcast,SplitDecision,36480,456
3,3,1,ClientToShareholder,CommittedGradientShare,8634816,1368
3,3,1,ShareholderToAggregator,Share,12512,2
3,3,1,AggregatorBroadcast,SplitDecision,36480,456
3,3,1,ShareholderToAggregator,Share,12512,2
3,3,1,AggregatorBroadcast,SplitDecision,36480,456
3,3,2,ClientToShareholder,CommittedGradientShare,8634816,1368
3,3,2,ShareholderToAggregator,Share,12512,2
3,3,2,AggregatorBroadcast,SplitDecision,36480,456
3,3,2,ShareholderToAggregator,Share,12512,2
3,3,2,AggregatorBroadcast,SplitDecision,36480,456
3,3,2,ShareholderToAggregator,Share,12512,2
3,3,2,AggregatorBroadcast,SplitDecision,36480,456
3,3,2,ShareholderToAggregator,Share,12512,2
3,3,2,AggregatorBroadcast,SplitDecision,36480,456
3,3,3,ClientToShareholder,CommittedGradientShare,8634816,1368
3,3,3,ShareholderToAggregator,Share,12512,2
3,3,3,AggregatorBroadcast,SplitDecision,36480,456
3,3,3,ShareholderToAggregator,Share,12512,2
3,3,3,ShareholderToAggregator,Share,12512,2
3,3,3,ShareholderToAggregator,Share,12512,2
3,3,3,ShareholderToAggregator,Share,12512,2
3,3,4,ClientToShareholder,CommittedGradientShare,8634816,1368
3,3,4,ShareholderToAggregator,Share,12512,2
3,3,4,ShareholderToAggregator,Share,12512,2
3,3,4,ShareholderToAggregator,Share,12512,2
3,3,4,ShareholderToAggregator,Share,12512,2
3,3,4,ShareholderToAggregator,Share,12512,2
3,3,4,AggregatorBroadcast,SplitDecision,36480,456
3,3,4,ShareholderToAggregator,Share,12512,2
3,3,4,AggregatorBroadcast,SplitDecision,36480,456
3,4,0,ClientToShareholder,CommittedGradientShare,8634816,1368
3,4,0,ShareholderToAggregator,Share,12512,2
3,4,0,AggregatorBroadcast,SplitDecision,36480,456
3,4,1,ClientToShareholder,CommittedGradientShare,8634816,1368
3,4,1,ShareholderToAggregator,Share,12512,2
3,4,1,AggregatorBroadcast,SplitDecision,36480,456
3,4,1,ShareholderToAggregator,Share,12512,2
3,4,1,AggregatorBroadcast,SplitDecision,36480,456
3,4,2,ClientToShareholder,CommittedGradientShare,8634816,1368
3,4,2,ShareholderToAggregator,Share,12512,2
3,4,2,AggregatorBroadcast,SplitDecision,36480,456
3,4,2,ShareholderToAggregator,Share,12512,2
3,4,2,AggregatorBroadcast,SplitDecision,36480,456
3,4,2,ShareholderToAggregator,Share,12512,2
3,4,3,ClientToShareholder,CommittedGradientShare,8634816,1368
3,4,3,ShareholderToAggregator,Share,12512,2
3,4,3,ShareholderToAggregator,Share,12512,2
3,4,3,AggregatorBroadcast,SplitDecision,36480,456
3,4,3,ShareholderToAggregator,Share,12512,2
3,4,3,AggregatorBroadcast,SplitDecision,36480,456
3,4,3,ShareholderToAggregator,Share,12512,2
3,4,3,AggregatorBroadcast,SplitDecision,36480,456
3,4,4,ClientToShareholder,CommittedGradientShare,8634816,1368
3,4,4,ShareholderToAggregator,Share,12512,2
3,4,4,ShareholderToAggregator,Share,12512,2
3,4,4,AggregatorBroadcast,SplitDecision,36480,456
3,4,4,ShareholderToAggregator,Share,12512,2
3,4,4,AggregatorBroadcast,SplitDecision,36480,456
3,4,4,ShareholderToAggregator,Share,12512,2
3,5,0,ClientToShareholder,CommittedGradientShare,8634816,1368
3,5,0,ShareholderToAggregator,Share,12512,2
3,5,0,AggregatorBroadcast,SplitDecision,36480,456
3,5,1,ClientToShareholder,CommittedGradientShare,8634816,1368
3,5,1,ShareholderToAggregator,Share,12512,2
3,5,1,AggregatorBroadcast,SplitDecision,36480,456
3,5,1,ShareholderToAggregator,Share,12512,2
3,5,1,AggregatorBroadcast,SplitDecision,36480,456
3,5,2,ClientToShareholder,CommittedGradientShare,8634816,1368
3,5,2,ShareholderToAggregator,Share,12512,2
3,5,2,AggregatorBroadcast,SplitDecision,36480,456
3,5,2,ShareholderToAggregator,Share,12512,2
3,5,2,AggregatorBroadcast,SplitDecision,36480,456
3,5,2,ShareholderToAggregator,Share,12512,2
3,5,2,AggregatorBroadcast,SplitDecision,36480,456
3,5,2,ShareholderToAggregator,Share,12512,2
3,5,2,AggregatorBroadcast,SplitDecision,36480,456
3,5,3,ClientToShareholder,CommittedGradientShare,8634816,1368
3,5,3,ShareholderToAggregator,Share,12512,2
3,5,3,AggregatorBroadcast,SplitDecision,36480,456
3,5,3,ShareholderToAggregator,Share,12512,2
3,5,3,ShareholderToAggregator,Share,12512,2
3,5,3,ShareholderToAggregator,Share,12512,2
3,5,4,ClientToShareholder,CommittedGradientShare,8634816,1368
3,5,4,ShareholderToAggregator,Share,12512,2
3,5,4,ShareholderToAggregator,Share,12512,2
3,5,4,ShareholderToAggregator,Share,12512,2
3,5,4,ShareholderToAggregator,Share,12512,2
3,5,4,ShareholderToAggregator,Share,12512,2
3,5,4,AggregatorBroadcast,SplitDecision,36480,456
3,6,0,ClientToShareholder,CommittedGradientShare,8634816,1368
3,6,0,ShareholderToAggregator,Share,12512,2
3,6,0,AggregatorBroadcast,SplitDecision,36480,456
3,6,1,ClientToShareholder,CommittedGradientShare,8634816,1368
3,6,1,ShareholderToAggregator,Share,12512,2
3,6,1,AggregatorBroadcast,SplitDecision,36480,456
3,6,1,ShareholderToAggregator,Share,12512,2
3,6,1,AggregatorBroadcast,SplitDecision,36480,456
3,6,2,ClientToShareholder,CommittedGradientShare,8634816,1368
3,6,2,ShareholderToAggregator,Share,12512,2
3,6,2,AggregatorBroadcast,SplitDecision,36480,456
3,6,2,ShareholderToAggregator,Share,12512,2
3,6,2,AggregatorBroadcast,SplitDecision,36480,456
3,6,2,ShareholderToAggregator,Share,12512,2
3,6,2,AggregatorBroadcast,SplitDecision,36480,456
3,6,2,ShareholderToAggregator,Share,12512,2
3,6,2,AggregatorBroadcast,SplitDecision,36480,456
3,6,3,ClientToShareholder,CommittedGradientShare,8634816,1368
3,6,3,ShareholderToAggregator,Share,12512,2
3,6,3,AggregatorBroadcast,SplitDecision,36480,456
3,6,3,ShareholderToAggregator,Share,12512,2
3,6,3,ShareholderToAggregator,Share,12512,2
3,6,3,ShareholderToAggregator,Share,12512,2
3,6,3,AggregatorBroadcast,SplitDecision,36480,456
3,6,4,ClientToShareholder,CommittedGradientShare,8634816,1368
3,6,4,ShareholderToAggregator,Share,12512,2
3,6,4,ShareholderToAggregator,Share,12512,2
3,6,4,ShareholderToAggregator,Share,12512,2
3,6,4,AggregatorBroadcast,SplitDecision,36480,456
3,6,4,ShareholderToAggregator,Share,12512,2
3,6,4,ShareholderToAggregator,Share,12512,2
3,7,0,ClientToShareholder,CommittedGradientShare,8634816,1368
3,7,0,ShareholderToAggregator,Share,12512,2
3,7,0,AggregatorBroadcast,SplitDecision,36480,456
3,7,1,ClientToShareholder,CommittedGradientShare,8634816,1368
3,7,1,ShareholderToAggregator,Share,12512,2
3,7,1,AggregatorBroadcast,SplitDecision,36480,456
3,7,1,ShareholderToAggregator,Share,12512,2
3,7,1,AggregatorBroadcast,SplitDecision,36480,456
3,7,2,ClientToShareholder,CommittedGradientShare,8634816,1368
3,7,2,ShareholderToAggregator,Share,12512,2
3,7,2,AggregatorBroadcast,SplitDecision,36480,456
3,7,2,ShareholderToAggregator,Share,12512,2
3,7,2,AggregatorBroadcast,SplitDecision,36480,456
3,7,2,ShareholderToAggregator,Share,12512,2
3,7,3,ClientToShareholder,CommittedGradientShare,8634816,1368
3,7,3,ShareholderToAggregator,Share,12512,2
3,7,3,ShareholderToAggregator,Share,12512,2
3,7,3,AggregatorBroadcast,SplitDecision,36480,456
3,7,3,ShareholderToAggregator,Share,12512,2
3,7,3,AggregatorBroadcast,SplitDecision,36480,456
3,7,3,ShareholderToAggregator,Share,12512,2
3,7,4,ClientToShareholder,CommittedGradientShare,8634816,1368
3,7,4,ShareholderToAggregator,Share,12512,2
3,7,4,ShareholderToAggregator,Share,12512,2
3,7,4,ShareholderToAggregator,Share,12512,2
3,7,4,ShareholderToAggregator,Share,12512,2
3,7,4,AggregatorBroadcast,SplitDecision,36480,456
3,7,4,ShareholderToAggregator,Share,12512,2
3,7,4,ShareholderToAggregator,Share,12512,2
3,8,0,ClientToShareholder,CommittedGradientShare,8634816,1368
3,8,0,ShareholderToAggregator,Share,12512,2
3,8,0,AggregatorBroadcast,SplitDecision,36480,456
3,8,1,ClientToShareholder,CommittedGradientShare,8634816,1368
3,8,1,ShareholderToAggregator,Share,12512,2
3,8,1,AggregatorBroadcast,SplitDecision,36480,456
3,8,1,ShareholderToAggregator,Share,12512,2
3,8,1,AggregatorBroadcast,SplitDecision,36480,456
3,8,2,ClientToShareholder,CommittedGradientShare,8634816,1368
3,8,2,ShareholderToAggregator,Share,12512,2
3,8,2,AggregatorBroadcast,SplitDecision,36480,456
3,8,2,ShareholderToAggregator,Share,12512,2
3,8,2,AggregatorBroadcast,SplitDecision,36480,456
3,8,2,ShareholderToAggregator,Share,12512,2
3,8,2,AggregatorBroadcast,SplitDecision,36480,456
3,8,2,ShareholderToAggregator,Share,12512,2
3,8,3,ClientToShareholder,CommittedGradientShare,8634816,1368
3,8,3,ShareholderToAggregator,Share,12512,2
3,8,3,ShareholderToAggregator,Share,12512,2
3,8,3,AggregatorBroadcast,SplitDecision,36480,456
3,8,3,ShareholderToAggregator,Share,12512,2
3,8,3,AggregatorBroadcast,SplitDecision,36480,456
3,8,3,ShareholderToAggregator,Share,12512,2
3,8,3,AggregatorBroadcast,SplitDecision,36480,456
3,8,3,ShareholderToAggregator,Share,12512,2
